video_id,label,modality,background_music,static_image,voice_over
Onbb3eEOuGQ_000010,"bird chirping, tweeting",A,False,False,False
Onbb3eEOuGQ_000010,bird squawking,A,False,False,False
Oo3cKxlkQZc_000030,"male speech, man speaking",A,True,False,True
Oo3cKxlkQZc_000030,playing synthesizer,A,True,False,True
OoUncWICg-s_000110,playing electric guitar,A,True,False,False
OoUncWICg-s_000110,playing ukulele,A,True,False,False
Op2FDOmuHE8_000198,female singing,A,True,True,True
Op2FDOmuHE8_000198,playing piano,A,True,True,True
Op6UazVNEQg_000003,car engine starting,A,False,False,False
Oq0gZiJxP5Q_000018,people belly laughing,A,False,False,False
OqUYjRzUis4_000120,"engine accelerating, revving, vroom",A,False,False,False
OqjRuWUFQy8_000140,playing acoustic guitar,A,True,False,False
OqjRuWUFQy8_000140,playing banjo,A,True,False,False
Or9l14hzfSA_000030,"female speech, woman speaking",A,False,False,False
Or9l14hzfSA_000030,"male speech, man speaking",A,False,False,False
OrSfdkVVbOQ_000000,"male speech, man speaking",A,False,False,False
OrSfdkVVbOQ_000000,wind noise,A,False,False,False
OrVb-GSGKPI_000032,"fly, housefly buzzing",A,False,False,False
OrVb-GSGKPI_000032,people slapping,A,False,False,False
OrVb-GSGKPI_000032,wind noise,A,False,False,False
OrVb-GSGKPI_000032,wind rustling leaves,A,False,False,False
OrYHuCwfvb4_000000,playing cymbal,A,True,True,False
Osr4Sfb97xs_000060,people sneezing,A,False,True,True
OtWlvdhCJj4_000051,"bird chirping, tweeting",A,False,False,False
Ota5gx9Axq8_000030,typing on typewriter,A,False,False,False
Ou9HV5j8eho_000060,people giggling,A,False,False,False
OuvUTzK6Ix4_000040,playing electric guitar,A,False,False,True
Ouxjt5e8x-o_000050,"male speech, man speaking",A,False,False,False
OvJJbbiz9y8_000042,cheetah chirrup,A,False,False,False
OvJJbbiz9y8_000070,"fly, housefly buzzing",A,False,False,False
OvJJbbiz9y8_000070,wind noise,A,False,False,False
Ovwr3IroFXo_000005,"female speech, woman speaking",A,False,False,False
Ovwr3IroFXo_000005,"male speech, man speaking",A,False,False,False
OwAUGABGrqk_000030,people burping,A,False,False,False
OwAUGABGrqk_000030,people coughing,A,False,False,False
OwUXsddhkqA_000362,playing snare drum,A,False,False,False
Ow_c5x0VaBI_000124,black capped chickadee calling,A,False,False,False
OwbF9baVlN4_000264,wind noise,A,False,False,False
OwkOp5fVJK4_000470,"male speech, man speaking",A,False,False,False
OwkOp5fVJK4_000470,wind noise,A,False,False,False
Ox06RFTPG6A_000162,"male speech, man speaking",A,False,False,True
OxbHUMFOxnk_000030,"female speech, woman speaking",A,False,False,False
OzMAwy8qSEo_000030,"female speech, woman speaking",A,False,False,False
P0iX1OyXMa0_000030,beat boxing,A,True,False,False
P0iX1OyXMa0_000030,playing electronic organ,A,True,False,False
P0iX1OyXMa0_000030,singing choir,A,True,False,False
P15JhIEHVHg_000030,people sneezing,A,True,False,True
P18VbGGgLcw_000000,people sniggering,A,False,False,False
P1QoN7IyNiI_000030,"male speech, man speaking",A,True,False,True
P2ldhAT8KHc_000280,"female speech, woman speaking",A,False,False,False
P2ldhAT8KHc_000280,"male speech, man speaking",A,False,False,False
P3QhZuHbAUY_000076,playing bass guitar,A,False,False,False
P47dXlN_htA_000170,singing choir,A,False,False,True
P47rLtTw5Mw_000000,playing erhu,A,True,False,False
P47rLtTw5Mw_000000,playing flute,A,True,False,False
P4ocWEaK3eg_000200,playing tabla,A,True,False,True
P4x12uMeVVc_000086,people cheering,A,False,False,False
P4x12uMeVVc_000086,people crowd,A,False,False,False
P5F3YrbVe1M_000087,"male speech, man speaking",A,False,False,True
P5F3YrbVe1M_000087,"subway, metro, underground",A,False,False,True
P5F3YrbVe1M_000087,wind noise,A,False,False,True
P5KM4kNgvr8_000039,male singing,A,True,True,False
P8KzsctEY7o_000113,fire truck siren,A,False,False,False
P8KzsctEY7o_000113,police car (siren),A,False,False,False
P8Uwpp00DBk_000000,mynah bird singing,A,False,False,False
P8Uwpp00DBk_000067,wind rustling leaves,A,False,False,False
P9r8EC83Y3k_000018,"female speech, woman speaking",A,False,False,False
P9r8EC83Y3k_000018,people babbling,A,False,False,False
P9r8EC83Y3k_000018,people giggling,A,False,False,False
PA3y_gyX3m8_000004,"male speech, man speaking",A,False,False,False
PAn5rVaD9G8_000000,children shouting,A,False,False,False
PAou66vfEPo_000371,female singing,A,True,False,False
PBKS0vFpPTk_000016,wind noise,A,False,False,False
PBpDa1TTqZo_000308,car engine idling,A,False,False,False
PBqNpMpD76k_000170,playing steelpan,A,True,False,False
PBqNpMpD76k_000170,wind noise,A,True,False,False
PBqkaGV6yDg_000028,"male speech, man speaking",A,False,False,True
PD7RisfbHqI_000000,"female speech, woman speaking",A,False,False,False
PD7RisfbHqI_000000,"male speech, man speaking",A,False,False,False
PD7RisfbHqI_000000,people giggling,A,False,False,False
PD9qAU6kazY_000270,"male speech, man speaking",A,False,False,False
PEABLpVs3gg_000010,"vehicle horn, car horn, honking",A,False,False,False
PEbtGD3Tgpo_000062,"male speech, man speaking",A,True,False,True
PEbtGD3Tgpo_000078,"male speech, man speaking",A,False,False,True
PFBFrLt00GA_000030,"male speech, man speaking",A,False,False,False
PFQ2jBACRGg_000000,playing erhu,A,False,True,False
PFQ2jBACRGg_000000,playing flute,A,False,True,False
PFQ2jBACRGg_000000,playing harpsichord,A,False,True,False
PG9ZRfO9cGI_000003,"male speech, man speaking",A,False,False,False
PG9ZRfO9cGI_000003,rope skipping,A,False,False,False
PGbo3Ik8rvI_000034,"male speech, man speaking",A,False,False,True
PHNkzsSrofY_000214,"male speech, man speaking",A,False,False,True
PHTgkVM0o0k_000140,splashing water,A,False,False,False
PHTgkVM0o0k_000140,wind noise,A,False,False,False
PHeH8KxBDic_000045,playing piano,A,True,False,False
PIgN2TZiL5M_000026,lathe spinning,A,False,False,False
PIgN2TZiL5M_000026,people sniggering,A,False,False,False
PIgWwkS9HSU_000090,cricket chirping,A,False,False,False
PIgWwkS9HSU_000090,"male speech, man speaking",A,False,False,False
PIgWwkS9HSU_000090,wind noise,A,False,False,False
PLE0pDzvB08_000030,foghorn,A,False,False,False
PLE0pDzvB08_000030,wind noise,A,False,False,False
PMhc4UyYwVg_000055,people cheering,A,False,False,False
PMhc4UyYwVg_000055,people clapping,A,False,False,False
PMlDxwK0ZoI_000190,"male speech, man speaking",A,False,False,True
PN9EuYoUZig_000141,"male speech, man speaking",A,False,False,False
PNCwMnNW-jw_000000,playing congas,A,True,False,False
PNCwMnNW-jw_000000,telephone bell ringing,A,True,False,False
PNO6e05SQ-E_000190,chicken crowing,A,False,False,True
PNT3hW4qFpQ_000290,playing harpsichord,A,True,False,False
PNoTKVe2_LY_000030,playing bugle,A,True,False,True
PNoTKVe2_LY_000030,playing trumpet,A,True,False,True
POaBsehllg4_000260,cricket chirping,A,False,False,False
POaBsehllg4_000260,wind noise,A,False,False,False
PObLY87wyIU_000190,gibbon howling,A,False,False,False
PObLY87wyIU_000190,people screaming,A,False,False,False
PObLY87wyIU_000190,"vehicle horn, car horn, honking",A,False,False,False
POuhGn61ZR8_000350,"male speech, man speaking",A,False,False,False
PPMAUKxAcXM_000086,playing cymbal,A,True,False,False
PPMAUKxAcXM_000086,playing drum kit,A,True,False,False
PPMAUKxAcXM_000086,playing timbales,A,True,False,False
PQ2vqE0zc3E_000000,"fly, housefly buzzing",A,False,False,False
PQKLMe0XmXE_000069,cricket chirping,A,False,False,False
PQKLMe0XmXE_000069,"female speech, woman speaking",A,False,False,False
PQKLMe0XmXE_000069,"male speech, man speaking",A,False,False,False
PQKLMe0XmXE_000069,wind noise,A,False,False,False
PQjd22yZhNg_000030,mouse squeaking,A,False,False,True
PR4lzoObEJE_000021,"fly, housefly buzzing",A,False,True,False
PRU9zAtcQDs_000000,coyote howling,A,False,True,False
PRU9zAtcQDs_000000,fox barking,A,False,True,False
PRbUBKp5wuc_000107,elk bugling,A,False,False,False
PRriMdEO23I_000179,playing trumpet,A,False,False,False
PSkh8-ww1qI_000145,people crowd,A,False,False,True
PSt0xAYgf4g_000000,car engine starting,A,False,False,False
PSt0xAYgf4g_000000,people sneezing,A,False,False,False
PSt_gdjwmvY_000140,"bird chirping, tweeting",A,False,False,False
PSt_gdjwmvY_000140,cricket chirping,A,False,False,False
PU6NmaI_JOc_000030,people farting,A,False,False,True
PUzk3WmMteU_000292,"subway, metro, underground",A,False,False,False
PVBzryS0QV4_000009,"male speech, man speaking",A,True,False,True
PVBzryS0QV4_000009,playing shofar,A,True,False,True
PVGChCsrCuk_000020,church bell ringing,A,False,False,False
PVSHN_arz2k_000021,"female speech, woman speaking",A,False,False,True
PVSHN_arz2k_000021,"male speech, man speaking",A,False,False,True
PVSHN_arz2k_000021,people battle cry,A,False,False,True
PVSHN_arz2k_000021,people belly laughing,A,False,False,True
PVSHN_arz2k_000021,people giggling,A,False,False,True
PVSHN_arz2k_000021,people sniggering,A,False,False,True
PVlHAhDRc78_000288,wind noise,A,False,False,True
PWLeqsU7nUI_000073,"male speech, man speaking",A,False,False,False
PWLeqsU7nUI_000073,train horning,A,False,False,False
PWLeqsU7nUI_000131,wind noise,A,False,False,False
PWwD7zzMOWE_000540,playing vibraphone,A,True,False,False
PX9kGT0E7B0_000030,"female speech, woman speaking",A,False,False,False
PXvygAB5RKg_000300,"male speech, man speaking",A,False,False,False
PXvygAB5RKg_000300,people giggling,A,False,False,False
PYvZ4KPGhHs_000000,people crowd,A,True,False,False
PYvZ4KPGhHs_000000,"playing marimba, xylophone",A,True,False,False
PZJtBkLPDbM_000460,"male speech, man speaking",A,False,False,True
PZLsTEMIuW4_000002,"bird chirping, tweeting",A,False,False,False
PZW8AEqyihI_000000,car passing by,A,False,False,False
PZiOZeRIgxs_000372,car passing by,A,True,False,True
PZiOZeRIgxs_000372,playing synthesizer,A,True,False,True
PZkS9IVg0e4_000030,playing didgeridoo,A,False,False,False
P_BjFvh__1I_000020,"bird chirping, tweeting",A,False,False,False
P_BjFvh__1I_000020,wind rustling leaves,A,False,False,False
P_Gv5_4yNOM_000110,playing acoustic guitar,A,False,False,False
P_Gv5_4yNOM_000110,playing ukulele,A,False,False,False
P_HYjo4gR0E_000010,bird squawking,A,False,False,False
P_HYjo4gR0E_000010,crow cawing,A,False,False,False
P_HYjo4gR0E_000010,"male speech, man speaking",A,False,False,False
P_utET7TCMQ_000020,baby babbling,A,False,False,False
P_utET7TCMQ_000020,people babbling,A,False,False,False
Pb1AZvbd0Jc_000111,"male speech, man speaking",A,False,False,False
PdLEZFUyy84_000095,wind noise,A,False,False,False
PdzDGNMpPZc_000520,"female speech, woman speaking",A,False,False,False
PdzDGNMpPZc_000520,horse neighing,A,False,False,False
Peqq_BKhXHA_000102,orchestra,A,False,False,False
Peqq_BKhXHA_000102,"playing violin, fiddle",A,False,False,False
PezifzPrIvc_000211,"female speech, woman speaking",A,False,False,True
Pf9AaTV4-yw_000180,male singing,A,True,True,False
Pf9AaTV4-yw_000180,playing bass drum,A,True,True,False
Pf9AaTV4-yw_000180,playing cymbal,A,True,True,False
Pf9AaTV4-yw_000180,playing snare drum,A,True,True,False
Pf9AaTV4-yw_000180,playing timpani,A,True,True,False
Pf9AaTV4-yw_000180,playing tympani,A,True,True,False
Pf9AaTV4-yw_000180,"playing violin, fiddle",A,True,True,False
PfP1Fhg3h1g_000010,playing drum kit,A,True,True,False
PfP1Fhg3h1g_000010,playing piano,A,True,True,False
PfP1Fhg3h1g_000010,wind chime,A,True,True,False
PfTeqgGPlSI_000297,playing bugle,A,True,True,False
PfTeqgGPlSI_000297,playing trumpet,A,True,True,False
PfXdcsW8dJI_000500,cap gun shooting,A,False,False,False
PgLT9HSWxEk_000330,"male speech, man speaking",A,False,False,False
Ph2SI18iz7o_000010,people sneezing,A,False,True,False
PhUc6A59RpA_000070,"female speech, woman speaking",A,False,False,False
Pj2t-6P7dDQ_000030,"female speech, woman speaking",A,False,False,False
Pj2t-6P7dDQ_000030,"male speech, man speaking",A,False,False,False
PjhKFnOvJII_000030,"male speech, man speaking",A,False,False,False
PjhKFnOvJII_000030,wind noise,A,False,False,False
PkDHPoMjvJ8_000030,bird squawking,A,False,False,False
PkDHPoMjvJ8_000030,cattle mooing,A,False,False,False
PkDHPoMjvJ8_000030,female singing,A,False,False,False
PkDHPoMjvJ8_000030,"male speech, man speaking",A,False,False,False
PkDHPoMjvJ8_000030,people crowd,A,False,False,False
PkDHPoMjvJ8_000030,singing choir,A,False,False,False
PkDHPoMjvJ8_000030,wind noise,A,False,False,False
PkDHPoMjvJ8_000030,wind rustling leaves,A,False,False,False
PkV-dIbY9ic_000084,playing synthesizer,A,True,False,False
PlEkvxhtZwc_000150,bird squawking,A,False,False,False
PlF1Z9YWZck_000075,elephant trumpeting,A,False,True,False
PljzqcsQ62U_000030,"bird chirping, tweeting",A,False,False,True
PljzqcsQ62U_000030,cricket chirping,A,False,False,True
PljzqcsQ62U_000030,"male speech, man speaking",A,False,False,True
PlrV0NcUkqE_000058,"railroad car, train wagon",A,False,False,False
PlrV0NcUkqE_000058,train horning,A,False,False,False
PnDQGrMCnts_000280,people babbling,A,False,False,True
Po2kalrDi-w_000055,"male speech, man speaking",A,False,False,True
PoD9gVdeIS4_000010,dog howling,A,True,False,False
PoD9gVdeIS4_000010,playing electronic organ,A,True,False,False
PoD9gVdeIS4_000010,playing hammond organ,A,True,False,False
PovPsoVl7hw_000045,fox barking,A,False,True,False
PpK09wcJWVE_000030,wind noise,A,False,False,False
Ppqv5jc1wUw_000314,"female speech, woman speaking",A,False,False,False
Ppqv5jc1wUw_000314,wind noise,A,False,False,False
PqMVDVBKcHw_000237,"male speech, man speaking",A,False,False,True
PqlmyFDIeUM_000039,"male speech, man speaking",A,True,False,True
PrEpx-QUOwg_000120,lions roaring,A,False,False,True
PrEpx-QUOwg_000120,people crowd,A,False,False,True
PrWy40DYZQU_000030,orchestra,A,True,False,False
PsZQ3cKwQNM_000000,air horn,A,False,True,False
Ps_FhOvSmTM_000180,playing drum kit,A,True,False,False
Ptcyg0EyJY4_000077,playing acoustic guitar,A,True,False,False
Ptcyg0EyJY4_000077,"playing marimba, xylophone",A,True,False,False
PtgNHlRcC60_000030,wind noise,A,False,False,False
PuNLqr0oZeo_000170,people giggling,A,False,False,False
PuNLqr0oZeo_000170,playing piano,A,False,False,False
PudSFQQxa-I_000030,people giggling,A,False,False,False
PvqxX8mqtUc_000050,people crowd,A,False,False,False
PwHZ4df5G7w_000030,people farting,A,True,False,False
PwazdGn6ldc_000030,"male speech, man speaking",A,False,False,False
PxV5flu0hi4_000060,lighting firecrackers,A,False,False,False
PxV5flu0hi4_000060,people crowd,A,False,False,False
PyponzntqzM_000036,"male speech, man speaking",A,False,False,False
PyponzntqzM_000163,"male speech, man speaking",A,False,False,False
PzS_cNwa4xM_000000,bird wings flapping,A,False,False,False
Pzj3929ka4c_000000,typing on typewriter,A,False,False,False
Pzy4xTPzMiM_000028,people crowd,A,True,False,False
Q-aa-3xMOdg_000045,baby crying,A,False,False,False
Q-aa-3xMOdg_000045,children shouting,A,False,False,False
Q-aa-3xMOdg_000045,"female speech, woman speaking",A,False,False,False
Q-aa-3xMOdg_000045,"male speech, man speaking",A,False,False,False
Q0ajM7aL-Vc_000030,"playing violin, fiddle",A,True,True,False
Q19VErS2iH4_000020,people crowd,A,False,False,True
Q1CMSV81_ws_000030,"male speech, man speaking",A,False,False,False
Q1n6LAxY7uY_000138,lions roaring,A,False,True,False
Q1n6LAxY7uY_000203,lions growling,A,False,True,True
Q4T6urZF_HA_000000,civil defense siren,A,False,False,False
Q4T6urZF_HA_000000,"male speech, man speaking",A,False,False,False
Q4cVLAbRVDc_000045,singing bowl,A,False,False,False
Q5o7RYwXkvI_000070,"bird chirping, tweeting",A,False,False,False
Q5o7RYwXkvI_000070,bird squawking,A,False,False,False
Q5o7RYwXkvI_000070,crow cawing,A,False,False,False
Q6ThTeKdgR0_000003,people crowd,A,False,False,False
Q6ThTeKdgR0_000003,people screaming,A,False,False,False
Q6dVti1YVwM_000000,playing harmonica,A,True,False,False
Q6dVti1YVwM_000000,playing sitar,A,True,False,False
Q6dVti1YVwM_000000,"playing violin, fiddle",A,True,False,False
Q6hIvsdfCF8_000010,people finger snapping,A,False,False,False
Q6pnggPsxDw_000070,"child speech, kid speaking",A,True,False,True
Q6pnggPsxDw_000070,ripping paper,A,True,False,True
Q6rij_svhuc_000030,people whispering,A,False,False,False
Q8krGIiCBBQ_000050,male singing,A,True,False,False
Q8krGIiCBBQ_000050,playing drum kit,A,True,False,False
Q8krGIiCBBQ_000050,playing synthesizer,A,True,False,False
QA4w3EcbBPE_000387,"male speech, man speaking",A,True,False,True
QAWuHvVCI6g_000030,"male speech, man speaking",A,False,False,False
QAewYfDZPJA_000067,horse neighing,A,False,False,False
QAgy9r331v0_000030,"male speech, man speaking",A,False,False,False
QAoCyTYnAuc_000011,"bird chirping, tweeting",A,False,False,False
QAoCyTYnAuc_000011,wood thrush calling,A,False,False,False
QB1jroqGo6U_000060,"female speech, woman speaking",A,False,False,False
QB1jroqGo6U_000060,wind noise,A,False,False,False
QB1jroqGo6U_000117,"female speech, woman speaking",A,False,False,False
QB1jroqGo6U_000117,"male speech, man speaking",A,False,False,False
QB1jroqGo6U_000117,wind noise,A,False,False,False
QBMDnMRwQCc_000070,"female speech, woman speaking",A,False,False,False
QBMDnMRwQCc_000070,"male speech, man speaking",A,False,False,False
QBMM1ocXkhY_000030,playing synthesizer,A,True,False,False
QBj5dyzsJkY_000007,cricket chirping,A,False,True,False
QBjKntYuUIk_000030,"male speech, man speaking",A,False,False,False
QCSbiaMxR28_000000,"bird chirping, tweeting",A,False,False,False
QCSbiaMxR28_000000,people farting,A,False,False,False
QCW2lhs0rt8_000020,church bell ringing,A,True,False,True
QCW2lhs0rt8_000020,"male speech, man speaking",A,True,False,True
QCW2lhs0rt8_000020,playing piano,A,True,False,True
QD9V6AwZar4_000350,chicken clucking,A,False,False,False
QD9V6AwZar4_000350,chicken crowing,A,False,False,False
QD9V6AwZar4_000350,wind noise,A,False,False,False
QDPrQohgg6E_000075,people eating crisps,A,True,False,False
QDPrQohgg6E_000075,skiing,A,True,False,False
QDW_uCMnMMU_000000,people screaming,A,False,False,False
QDfDR1bfMtQ_000020,waterfall burbling,A,False,False,False
QDfDR1bfMtQ_000020,wind noise,A,False,False,False
QEcZFvGVGf0_000111,playing piano,A,True,False,False
QFIEGoEUJNk_000250,people clapping,A,True,False,False
QFIEGoEUJNk_000250,"playing marimba, xylophone",A,True,False,False
QFIEGoEUJNk_000250,playing vibraphone,A,True,False,False
QFIEGoEUJNk_000250,"playing violin, fiddle",A,True,False,False
QFnwnAHcttY_000030,"male speech, man speaking",A,False,False,False
QFovsFrNNfw_000136,"male speech, man speaking",A,False,False,False
QGhPi_IvNyk_000030,car engine starting,A,False,False,False
QHeMFfKpBao_000141,smoke detector beeping,A,False,False,False
QHkb-WsSsDI_000000,mouse clicking,A,False,False,False
QI5VGU2pris_000060,wind noise,A,False,False,True
QIRX5273XKk_000030,people clapping,A,False,False,False
QIgtulpStxA_000030,playing flute,A,True,True,False
QIgtulpStxA_000030,raining,A,True,True,False
QIumoU03aLY_000030,wind rustling leaves,A,False,False,False
QJG6m9_iLBc_000182,chainsawing trees,A,False,False,False
QJG6m9_iLBc_000182,chopping wood,A,False,False,False
QJGordCQPW0_000021,"female speech, woman speaking",A,False,False,False
QJGordCQPW0_000021,wind noise,A,False,False,False
QJumqm9_jz4_000030,playing bass guitar,A,True,True,False
QJzveo6IBsU_000000,playing synthesizer,A,True,True,False
QJzveo6IBsU_000000,playing timpani,A,True,True,False
QJzveo6IBsU_000000,playing tympani,A,True,True,False
QK-mjNg8cPo_000050,male singing,A,False,False,False
QK27EA8DmHQ_000385,"male speech, man speaking",A,False,False,False
QK27EA8DmHQ_000385,playing synthesizer,A,False,False,False
QKhVI1l78Uc_000014,wind noise,A,True,False,False
QKu30d-ZlQo_000113,playing drum kit,A,False,True,False
QKu30d-ZlQo_000113,playing synthesizer,A,False,True,False
QLEBKY7baBg_000030,"male speech, man speaking",A,False,False,False
QLEBKY7baBg_000030,sheep bleating,A,False,False,False
QLEXmKz-MV4_000070,playing bass guitar,A,False,False,False
QMp9444xI8c_000051,"vehicle horn, car horn, honking",A,False,False,False
QNqDzw_QGpQ_000078,"male speech, man speaking",A,False,False,False
QNqDzw_QGpQ_000078,people cheering,A,False,False,False
QNqDzw_QGpQ_000078,people crowd,A,False,False,False
QO00gXws7ak_000030,cap gun shooting,A,False,False,False
QO00gXws7ak_000030,"male speech, man speaking",A,False,False,False
QOqlkqTR82Q_000000,"male speech, man speaking",A,False,False,True
QOxOf9ChFY4_000086,waterfall burbling,A,False,False,False
QOxOf9ChFY4_000086,wind noise,A,False,False,False
QOxOf9ChFY4_000086,wind rustling leaves,A,False,False,False
QPPapHk6lmU_000384,rapping,A,True,False,False
QPR_tghZjAI_000030,ice cracking,A,False,True,False
QPR_tghZjAI_000030,lip smacking,A,False,True,False
QPR_tghZjAI_000030,people eating,A,False,True,False
QPR_tghZjAI_000030,people eating apple,A,False,True,False
QPR_tghZjAI_000030,people eating noodle,A,False,True,False
QPR_tghZjAI_000030,wind rustling leaves,A,False,True,False
QP_ZCssCySw_000340,wind noise,A,False,False,False
QPaUQdAWmLM_000236,playing double bass,A,False,False,True
QQXXuUz87nw_000030,playing cello,A,True,True,False
QQXXuUz87nw_000030,playing piano,A,True,True,False
QR0yjU4K2GM_000030,"bird chirping, tweeting",A,False,False,False
QR0yjU4K2GM_000030,frog croaking,A,False,False,False
QR0yjU4K2GM_000030,pig oinking,A,False,False,False
QR0yjU4K2GM_000030,snake hissing,A,False,False,False
QRKc90kuAaE_000560,playing cymbal,A,True,False,False
QRLfJ0FuEbc_000267,"bird chirping, tweeting",A,False,False,True
QRLfJ0FuEbc_000267,bird squawking,A,False,False,True
QRLfJ0FuEbc_000267,crow cawing,A,False,False,True
QRbVHBt8dcE_000496,wind noise,A,False,False,False
QS31Gm9tIig_000000,cap gun shooting,A,False,False,False
QS31Gm9tIig_000000,wind noise,A,False,False,False
QSCQG99jmnI_000003,playing accordion,A,True,True,False
QSaX7QfeWog_000030,playing drum kit,A,False,False,False
QSaX7QfeWog_000030,tapping guitar,A,False,False,False
QTx6C9nhAUM_000270,"male speech, man speaking",A,False,False,False
QTx6C9nhAUM_000270,"vehicle horn, car horn, honking",A,False,False,False
QUALZucjUOk_000112,civil defense siren,A,False,False,False
QUALZucjUOk_000112,playing electronic organ,A,False,False,False
QVPPz-WQEiY_000125,plastic bottle crushing,A,False,False,False
QVPPz-WQEiY_000125,squishing water,A,False,False,False
QVprWKMTOz8_000030,baby crying,A,False,False,False
QVprWKMTOz8_000030,people sobbing,A,False,False,False
QVpsAY9oR_4_000190,female singing,A,False,False,False
QVpsAY9oR_4_000190,"playing violin, fiddle",A,False,False,False
QW8-FlKlqAA_000480,people humming,A,False,False,True
QW8-FlKlqAA_000480,playing bagpipes,A,False,False,True
QXSNf9K-YZw_000094,"male speech, man speaking",A,True,False,False
QXnFAcMyAHA_000030,wind noise,A,False,False,False
QZAkBSjlkgI_000333,"male speech, man speaking",A,False,False,False
QZWJoKvjWgY_000048,dog barking,A,False,False,False
QZWJoKvjWgY_000048,dog bow-wow,A,False,False,False
QZpgHrKXooc_000030,raining,A,False,True,False
QZpgHrKXooc_000030,thunder,A,False,True,False
Q_FvbcPieNo_000030,people cheering,A,False,False,True
Q_J3XkD5Ims_000000,"male speech, man speaking",A,False,True,False
Q_J3XkD5Ims_000000,wind noise,A,False,True,False
Q_J3XkD5Ims_000024,sea waves,A,True,False,False
Q_J3XkD5Ims_000024,stream burbling,A,True,False,False
QalzlvZGJEw_000383,"race car, auto racing",A,False,False,False
QayWG1ZPKGE_000012,cricket chirping,A,False,False,False
QayWG1ZPKGE_000012,gibbon howling,A,False,False,False
Qbf924lc3CQ_000402,"male speech, man speaking",A,False,False,False
Qcs_IMPM0BA_000090,people cheering,A,False,False,False
Qcs_IMPM0BA_000090,people crowd,A,False,False,False
Qd5qSAXSLN4_000010,ambulance siren,A,False,False,False
Qd69URUdd8I_000015,"donkey, ass braying",A,False,True,False
Qd9hSBBfXq4_000776,orchestra,A,False,False,False
Qd9hSBBfXq4_000776,playing bassoon,A,False,False,False
QejVyYvjrrs_000010,dog barking,A,False,False,False
QejVyYvjrrs_000010,dog bow-wow,A,False,False,False
QejVyYvjrrs_000010,"female speech, woman speaking",A,False,False,False
Qf_pIwRdTVM_000074,car passing by,A,False,False,False
Qf_pIwRdTVM_000074,people hiccup,A,False,False,False
Qf_pIwRdTVM_000074,"vehicle horn, car horn, honking",A,False,False,False
Qg0JO6CT8Ik_000127,car engine knocking,A,False,False,False
Qg0JO6CT8Ik_000127,"vehicle horn, car horn, honking",A,False,False,False
QhUa5vXLlCI_000030,female singing,A,False,False,False
QhUa5vXLlCI_000030,"female speech, woman speaking",A,False,False,False
Qi6OGzsTbOo_000109,"male speech, man speaking",A,False,False,False
QiFBbt-6yfU_000000,"female speech, woman speaking",A,False,False,False
QiUyP9xX8jY_000160,car passing by,A,False,False,False
QiUyP9xX8jY_000160,splashing water,A,False,False,False
QlH985MWzAQ_000039,"bird chirping, tweeting",A,False,False,False
QlUKaEhgcV0_000539,"male speech, man speaking",A,False,False,False
Qlov2pGggJ0_000101,"child speech, kid speaking",A,False,False,False
Qlov2pGggJ0_000101,male singing,A,False,False,False
QlqF_YbgSuA_000116,people nose blowing,A,False,True,False
QlqLLZQLNiA_000000,male singing,A,True,False,False
QlqLLZQLNiA_000000,"male speech, man speaking",A,True,False,False
QlqLLZQLNiA_000000,playing timbales,A,True,False,False
QlqLLZQLNiA_000000,playing trumpet,A,True,False,False
QnR9JhVGgu8_000348,"engine accelerating, revving, vroom",A,False,False,True
QnR9JhVGgu8_000348,"male speech, man speaking",A,False,False,True
QnSGIwjh_ys_000087,"male speech, man speaking",A,False,False,False
QnSGIwjh_ys_000100,electric grinder grinding,A,False,False,False
QnSGIwjh_ys_000100,"male speech, man speaking",A,False,False,False
Qna9qrV8_go_000030,"male speech, man speaking",A,False,False,True
Qovva-Q5vmM_000424,"male speech, man speaking",A,False,False,False
QpFdUoMjf3w_000035,playing drum kit,A,True,True,False
QpKhFTFh0B8_000029,"bird chirping, tweeting",A,False,False,False
QpKhFTFh0B8_000029,civil defense siren,A,False,False,False
QqBqzQofczg_000090,people sobbing,A,False,False,False
QqyUVqi3fOg_000095,"male speech, man speaking",A,False,False,False
QqyUVqi3fOg_000095,train horning,A,False,False,False
QrsgFZBBrzo_000250,female singing,A,True,False,False
QrsgFZBBrzo_000250,male singing,A,True,False,False
QrsgFZBBrzo_000250,playing harmonica,A,True,False,False
Qsk2a2khvVA_000230,"bird chirping, tweeting",A,False,False,False
Qsk2a2khvVA_000230,"male speech, man speaking",A,False,False,False
Qsvip_fmYps_000454,playing double bass,A,False,False,False
QtEtP5Vb_3o_000340,"bird chirping, tweeting",A,False,False,False
QvLeTxLGV_o_000030,people cheering,A,False,True,True
QvLeTxLGV_o_000030,people crowd,A,False,True,True
QxOuHDxJw_o_000005,"female speech, woman speaking",A,False,False,False
QxWre8D5a8c_000099,"male speech, man speaking",A,False,False,False
QxoFXPR3nOI_000086,"bird chirping, tweeting",A,False,False,False
Qy6DeQnCHuU_000030,"bird chirping, tweeting",A,False,False,False
Qy6DeQnCHuU_000030,"cattle, bovinae cowbell",A,False,False,False
Qy6DeQnCHuU_000030,wind noise,A,False,False,False
QyGfqIKBGFE_000005,cricket chirping,A,True,False,False
QyGfqIKBGFE_000005,"male speech, man speaking",A,True,False,False
QyGfqIKBGFE_000005,shot football,A,True,False,False
