id,label,audible,visible,background_music,voice_over,static_images
ZXsQAXx_ao0_000050.mp4,"male speech, man speaking",True,True,False,False,False
_3ZOigx8e3c_000030.mp4,"male speech, man speaking",True,True,False,True,False
_bAVmK7n0fs_000130.mp4,"male speech, man speaking",True,True,False,False,True
bnFZy6N2TS0_000327.mp4,"male speech, man speaking",True,True,False,False,False
cE5Yihyqup4_000070.mp4,"male speech, man speaking",True,True,False,False,False
cGUhG5PZp0A_000030.mp4,"male speech, man speaking",True,True,True,False,False
hYk2rw9wcXc_000070.mp4,"male speech, man speaking",True,True,False,False,False
kiAMVnSBGw0_000030.mp4,"male speech, man speaking",True,True,False,True,False
mEslZvugQCc_000030.mp4,"male speech, man speaking",False,False,False,False,False
mZ_z2lorJeY_000070.mp4,"male speech, man speaking",True,True,False,False,False
tPE0GmzqkRY_000030.mp4,"male speech, man speaking",True,True,False,False,False
vg92QEL4w4I_000419.mp4,"male speech, man speaking",True,True,False,False,False
yXeKrbtMz2M_000010.mp4,"male speech, man speaking",True,True,True,False,False
zdtVT2xwrHU_000030.mp4,"male speech, man speaking",False,False,True,False,False
3zcm-TZ5s1Y_000377.mp4,metronome,True,True,False,True,False
5LjqQ8XRpSg_000023.mp4,metronome,False,False,False,True,False
5RBELTvPwPA_000021.mp4,metronome,False,False,False,False,False
9HubX9B4pc8_000131.mp4,metronome,True,True,False,False,False
A_oDbD4CiR4_000085.mp4,metronome,False,False,True,False,False
C4GudvmdUHI_000101.mp4,metronome,True,False,False,False,False
C4GudvmdUHI_000237.mp4,metronome,True,False,False,False,False
CwjSkhMXLNg_000152.mp4,metronome,True,False,False,True,False
DhfdRzT2AP4_000132.mp4,metronome,True,False,False,False,False
DqEpvRDVDEI_000076.mp4,metronome,True,True,True,False,False
EoHwMG_92V4_000221.mp4,metronome,True,True,False,False,False
FKO9SVVk2jk_000075.mp4,metronome,True,True,False,False,False
Hn0UhOnyeJ0_000225.mp4,metronome,False,False,True,True,False
J07bcjxK3qM_000137.mp4,metronome,False,True,False,True,False
LaBLXBBiCw4_000075.mp4,metronome,True,False,False,False,False
LtAJfCIUofQ_000069.mp4,metronome,True,False,False,False,False
Op2FDOmuHE8_000198.mp4,metronome,False,False,True,False,True
SY0xg2MmmYw_000042.mp4,metronome,True,True,True,False,False
Sirb4ruDmVA_000386.mp4,metronome,True,False,False,True,False
SuvLjNblJus_000044.mp4,metronome,True,True,False,True,False
Vo_BuHqpf40_000077.mp4,metronome,True,False,False,False,False
W6KsrR_Nkrk_000000.mp4,metronome,True,True,False,False,False
Wb9Ghlv40_o_000073.mp4,metronome,True,True,False,False,False
XJH4gfsV4mw_000140.mp4,metronome,True,False,False,False,False
Xn0GIKVyMw4_000190.mp4,metronome,True,True,False,False,False
Xn0GIKVyMw4_000209.mp4,metronome,True,False,False,False,False
Z8Yv_QKOS1E_000046.mp4,metronome,True,True,False,False,False
_SrU3mfTPYg_000032.mp4,metronome,True,False,False,False,False
bbmnFurz1iA_000166.mp4,metronome,True,True,False,False,False
bkgPeHxZs94_000000.mp4,metronome,True,False,False,False,True
bkgPeHxZs94_000019.mp4,metronome,True,False,False,False,False
ch71KS9DYec_000030.mp4,metronome,False,False,True,False,True
e5ME1cZa2Yk_000045.mp4,metronome,True,True,True,True,True
fZOzFfVl07o_000052.mp4,metronome,True,False,False,False,False
hyTMCEAHleQ_000245.mp4,metronome,True,False,False,False,False
oXiGISLYBrM_000022.mp4,metronome,False,False,False,True,True
pOxG6h1okWY_000275.mp4,metronome,True,True,True,True,False
phLQ4OZMQ4g_000003.mp4,metronome,False,False,True,False,True
u30_ujm5wPk_000191.mp4,metronome,False,False,False,False,False
wG1EGAx0rRY_000033.mp4,metronome,False,False,False,False,False
wG1EGAx0rRY_000033.mp4,metronome,False,False,False,False,False
wVuG3imDmLU_000338.mp4,metronome,False,False,False,False,False
xS-OFkC0Yzc_000021.mp4,metronome,True,False,False,False,False
y2q3weNWNqk_000268.mp4,metronome,True,True,False,False,False
y2q3weNWNqk_000313.mp4,metronome,True,True,False,False,False
yzPMm0wRN-E_000194.mp4,metronome,True,False,False,False,False
z389mL8hJQk_000012.mp4,metronome,True,True,True,False,False
-GLVzwHQwtw_000069.mp4,mosquito buzzing,False,True,False,True,False
2wIrHCaxBNU_000370.mp4,mosquito buzzing,False,False,False,True,False
30cHPFm09aY_000100.mp4,mosquito buzzing,True,False,True,False,False
3ymgPYkdSIg_000040.mp4,mosquito buzzing,True,False,False,False,False
4eqRyB5mMlI_000006.mp4,mosquito buzzing,True,True,False,True,True
6fk7dtIgSpk_000040.mp4,mosquito buzzing,True,True,False,True,False
7D6AVpPGHzg_000510.mp4,mosquito buzzing,True,False,False,False,True
80ffPGmYlzk_000170.mp4,mosquito buzzing,True,True,False,False,False
86GbHzzWhpg_000520.mp4,mosquito buzzing,True,True,False,False,False
ABf_0EVfFR0_000040.mp4,mosquito buzzing,True,False,False,False,False
E4eSlsn2OtQ_000030.mp4,mosquito buzzing,False,False,False,False,False
F33GCcoXMkI_000210.mp4,mosquito buzzing,True,False,False,False,True
Gxn7TpFo64w_000114.mp4,mosquito buzzing,True,True,False,True,False
H_DwA0vzKXI_000260.mp4,mosquito buzzing,True,True,False,True,False
MCzczL9r3jo_000110.mp4,mosquito buzzing,True,True,True,False,False
MKRuxljwsOs_000030.mp4,mosquito buzzing,True,True,False,False,False
Mp_87MQx6Ms_000040.mp4,mosquito buzzing,False,False,True,False,False
NXWZm-WE3w0_000060.mp4,mosquito buzzing,True,True,False,False,True
O4WYWXxjMwY_000000.mp4,mosquito buzzing,True,True,False,False,False
OAuVRzogngc_000340.mp4,mosquito buzzing,False,False,False,True,False
PQ2vqE0zc3E_000000.mp4,mosquito buzzing,True,False,False,False,False
QIVyLF2I7p0_000185.mp4,mosquito buzzing,False,False,False,False,True
RWfQ46PM5jo_000011.mp4,mosquito buzzing,True,False,False,False,True
STnJkHshBas_000010.mp4,mosquito buzzing,False,False,False,False,False
XZubL4mZ5n0_000021.mp4,mosquito buzzing,True,False,False,False,False
YElBZnW40Ng_000021.mp4,mosquito buzzing,True,True,True,True,False
YSKv2zqj4VI_000030.mp4,mosquito buzzing,True,False,False,False,True
ZJOblt2XUJI_000004.mp4,mosquito buzzing,True,True,True,True,True
bTFB6JC2sIM_000000.mp4,mosquito buzzing,False,False,True,True,False
cPzezkikR-0_000030.mp4,mosquito buzzing,True,False,False,False,False
ccmAp6PBdDI_000030.mp4,mosquito buzzing,True,False,False,False,True
cvOFGQE9qCA_000040.mp4,mosquito buzzing,False,True,False,False,False
dyz5v3kxF3Y_000001.mp4,mosquito buzzing,True,True,False,False,False
e0VpiSzf57Y_000006.mp4,mosquito buzzing,True,True,False,False,True
fh3Hoio2oAo_000070.mp4,mosquito buzzing,False,False,False,True,False
gv16SOIvEnk_000021.mp4,mosquito buzzing,True,False,False,False,False
gv16SOIvEnk_000021.mp4,mosquito buzzing,True,False,False,False,False
iwQxwtjEkHQ_000030.mp4,mosquito buzzing,True,True,True,False,False
mfJ5bk_gGTU_000050.mp4,mosquito buzzing,False,False,True,False,False
mzw5MWr-SZY_000300.mp4,mosquito buzzing,True,True,False,False,False
mzw5MWr-SZY_000300.mp4,mosquito buzzing,True,True,False,False,False
pmzYu1HZbtc_000260.mp4,mosquito buzzing,True,True,False,False,False
pvV13-PcsY0_000030.mp4,mosquito buzzing,True,False,False,False,True
rQV5hHwzj4Y_000030.mp4,mosquito buzzing,True,True,False,True,False
rcYPDpD7Bu8_000130.mp4,mosquito buzzing,True,False,False,False,True
s1P_TGw_BkI_000070.mp4,mosquito buzzing,True,False,False,False,False
tnr3diicTLI_000230.mp4,mosquito buzzing,True,False,False,False,False
wSCbYNNeBhc_000050.mp4,mosquito buzzing,False,False,False,False,False
zZnDRrwcbTE_000021.mp4,mosquito buzzing,True,False,False,False,False
-T2MO0xBNwM_000026.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
-Z1ZSWDouUU_000030.mp4,"motorboat, speedboat acceleration",True,True,True,False,False
-ct58kOlLfs_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
2LRhkMH48_Q_000030.mp4,"motorboat, speedboat acceleration",True,True,True,True,False
2ZhiOvhUTGA_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
302w8uJn_zE_000030.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
3AcKnYk_cLY_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
3T8XhCkaA8M_000030.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
3mkiTkMVemM_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
3mtdpXbogzk_000180.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
3t6pqBKV0kY_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
4BO6EbCTKwM_000016.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
566i3rpolg8_000150.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
9L21uB0nyq0_000024.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
9sJU5MALkgg_000068.mp4,"motorboat, speedboat acceleration",True,False,False,True,False
AS0PySOANPo_000130.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
AkUDv7JexjQ_000520.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
Ap9gDgwq1DU_000030.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
AzhAMscTxyc_000030.mp4,"motorboat, speedboat acceleration",True,True,True,False,False
BI4quuGz_zk_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
CQTUoapmD_s_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
DSGMDArb1QI_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
EfpGZ55vTVo_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
GtPLlcyLykQ_000030.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
Hfa-bfdZtKI_000019.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
Hjj6LamDw20_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
IckvLvmXEBk_000330.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
J5om8xfMYYw_000030.mp4,"motorboat, speedboat acceleration",True,False,False,True,False
KqsNyXIEIwg_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
LhpzNXhZ44c_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
M5rWO2qL6WQ_000023.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
MNnlykTxbB0_000030.mp4,"motorboat, speedboat acceleration",False,True,False,True,False
MrHp70quN94_000030.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
NtlnhSzHhss_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
PA3y_gyX3m8_000004.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
RjzKZrdgmlA_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
SRjsxeOWFnw_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
UsNUR6tsoTs_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
_-7I00cZUE0_000064.mp4,"motorboat, speedboat acceleration",False,False,True,True,False
_6spzSHLoY0_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
bKzyLIonf0c_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,False
ba43-gH05H4_000040.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
bpxK2ub-qCs_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
cpGLTc_21MA_000320.mp4,"motorboat, speedboat acceleration",False,False,False,False,False
d_Hdkt1_ivo_000030.mp4,"motorboat, speedboat acceleration",True,True,False,True,False
eJSpibgl0-c_000030.mp4,"motorboat, speedboat acceleration",True,True,False,False,False
i1AGB7K6uZ0_000030.mp4,"motorboat, speedboat acceleration",False,False,False,True,True
-yI3BN2OrO4_000352.mp4,mouse clicking,True,True,False,True,False
2BbBEozEiak_000133.mp4,mouse clicking,True,True,True,False,False
2BbBEozEiak_000186.mp4,mouse clicking,True,True,True,False,False
3FHOJZpzHIU_000080.mp4,mouse clicking,False,False,False,False,False
5z0JDfj5CQg_000405.mp4,mouse clicking,False,False,False,False,False
6wEyfLFSmmI_000080.mp4,mouse clicking,True,False,False,False,True
6wEyfLFSmmI_000112.mp4,mouse clicking,True,False,False,False,True
7Hjc-4a_3t4_000493.mp4,mouse clicking,True,True,False,False,False
7Hjc-4a_3t4_000504.mp4,mouse clicking,True,True,False,False,False
AsAFnQXl6sc_000604.mp4,mouse clicking,True,True,False,True,False
BE0qaVGwpLE_000278.mp4,mouse clicking,True,False,False,False,False
DueBNdy7u9A_000212.mp4,mouse clicking,False,False,False,False,True
DueBNdy7u9A_000250.mp4,mouse clicking,False,False,False,False,False
F2a-LMXUKcY_000032.mp4,mouse clicking,True,False,False,False,True
F2a-LMXUKcY_000062.mp4,mouse clicking,True,False,False,False,True
GGpaLV0l1ys_000070.mp4,mouse clicking,True,True,True,False,False
I_xgEGprZYM_000737.mp4,mouse clicking,True,True,False,False,False
J5wBPfpzJgE_000000.mp4,mouse clicking,True,False,False,False,True
JKX5mFZfLcY_000000.mp4,mouse clicking,True,False,False,False,True
KeKNhZElHtg_000560.mp4,mouse clicking,True,False,False,True,False
QHkb-WsSsDI_000000.mp4,mouse clicking,True,True,False,False,False
SsloEIMVDmk_000016.mp4,mouse clicking,False,False,False,False,False
TOUHOWRpQYA_000230.mp4,mouse clicking,True,True,False,False,False
TOUHOWRpQYA_000247.mp4,mouse clicking,True,True,False,False,False
UwKwH8VH418_000001.mp4,mouse clicking,True,True,False,False,True
XTTwdfHYq1k_000698.mp4,mouse clicking,True,True,False,False,False
_pGWT7NWrTY_000018.mp4,mouse clicking,True,True,True,False,False
_pGWT7NWrTY_000040.mp4,mouse clicking,True,True,True,False,False
aKWG9CWMoWo_000696.mp4,mouse clicking,False,False,False,False,True
bydVpoBELn8_000235.mp4,mouse clicking,True,True,True,False,False
exd1pvWXbfU_000009.mp4,mouse clicking,True,False,False,False,False
iahj0tFg7Js_000729.mp4,mouse clicking,False,True,False,False,False
j1d0rmakDN4_000361.mp4,mouse clicking,True,True,False,True,False
kLsZZrklCGw_000027.mp4,mouse clicking,True,False,False,False,True
kLsZZrklCGw_000071.mp4,mouse clicking,True,False,False,False,True
pIhCGGAsoaA_000097.mp4,mouse clicking,False,True,False,False,False
pIhCGGAsoaA_000107.mp4,mouse clicking,False,True,False,False,False
qZelT2DOG4g_000267.mp4,mouse clicking,True,True,True,False,False
qjHwmaKkMUc_000018.mp4,mouse clicking,True,False,False,False,True
sF6jbD_KbVg_000020.mp4,mouse clicking,True,True,False,False,False
sF6jbD_KbVg_000056.mp4,mouse clicking,True,True,False,False,False
vgtB9UHIFpo_000269.mp4,mouse clicking,True,True,False,False,False
x7R2Pen7kM0_000016.mp4,mouse clicking,True,True,False,False,True
xpNdK4BcIks_000043.mp4,mouse clicking,True,True,False,False,True
zDFB8fW-L3k_000327.mp4,mouse clicking,True,True,False,False,False
zLl7cGw-8yA_000054.mp4,mouse clicking,True,True,True,False,False
-hn5Sfg7kX0_000000.mp4,mouse pattering,False,False,False,False,False
2XR54m3kvn8_000370.mp4,mouse pattering,False,False,False,True,False
2jn2amm53u8_000180.mp4,mouse pattering,False,False,False,False,False
2jn2amm53u8_000180.mp4,mouse pattering,False,False,False,False,False
2vSF2Yh6o_k_000020.mp4,mouse pattering,False,False,False,True,False
3R0dqfaiV3M_000000.mp4,mouse pattering,False,False,False,True,False
5DsudOczidE_000100.mp4,mouse pattering,False,False,False,True,False
73l89PUGTos_000040.mp4,mouse pattering,False,False,False,False,False
94FStikZ5O4_000020.mp4,mouse pattering,False,False,False,True,False
9Mn-RAIcDIw_000200.mp4,mouse pattering,True,False,False,True,False
BrtKgAjXv7g_000030.mp4,mouse pattering,False,False,False,True,False
Cg8J1IVC3Ic_000013.mp4,mouse pattering,True,False,False,False,False
Ci3-0HPWSa8_000070.mp4,mouse pattering,False,False,True,False,False
DWBCU0G6HGU_000010.mp4,mouse pattering,True,True,True,True,True
E86Oa92UDS4_000009.mp4,mouse pattering,True,True,False,True,False
EoSrrPIaoMM_000250.mp4,mouse pattering,True,True,False,False,False
Fr6WH57YHxM_000070.mp4,mouse pattering,False,False,False,False,False
GXaiPM9oHWo_000010.mp4,mouse pattering,False,False,False,False,False
KG3ODTw7hM4_000090.mp4,mouse pattering,False,False,False,True,False
KG3ODTw7hM4_000090.mp4,mouse pattering,False,False,False,True,False
MASDK7lg0w4_000010.mp4,mouse pattering,False,False,False,False,False
MmgJAGpHOek_000190.mp4,mouse pattering,False,False,False,False,False
OPZc8nKBwZs_000030.mp4,mouse pattering,True,True,False,False,False
PQjd22yZhNg_000030.mp4,mouse pattering,True,False,False,True,False
PhUc6A59RpA_000070.mp4,mouse pattering,False,False,False,False,False
QNekELxXfHw_000020.mp4,mouse pattering,False,False,False,True,False
UAj7kZaBQ3I_000030.mp4,mouse pattering,False,False,False,False,False
XDqIaQyfpG0_000120.mp4,mouse pattering,False,False,False,False,False
Z55jffJcevQ_000040.mp4,mouse pattering,False,False,False,False,False
ZOk7NejyH9Y_000050.mp4,mouse pattering,False,False,False,True,False
aDs6cPt4Zi4_000030.mp4,mouse pattering,False,False,False,False,False
drnnulHw5CM_000030.mp4,mouse pattering,False,False,False,True,False
drnnulHw5CM_000030.mp4,mouse pattering,False,False,False,True,False
eIlin6nSUd0_000100.mp4,mouse pattering,False,False,False,False,False
eukogoPpK8U_000030.mp4,mouse pattering,False,True,False,False,False
g_xHi_VQRRg_000100.mp4,mouse pattering,False,False,False,False,False
h68KSTu7nv4_000030.mp4,mouse pattering,False,False,True,False,False
hsBRizlT4Gw_000160.mp4,mouse pattering,False,False,True,True,False
kdAs1Kcttvw_000030.mp4,mouse pattering,True,True,False,False,False
mFI667MN3NY_000030.mp4,mouse pattering,True,True,False,False,False
mKGeZUBnPns_000010.mp4,mouse pattering,False,False,False,False,False
oMS_MSzv6cg_000030.mp4,mouse pattering,False,False,False,False,False
oYYd7duzdBY_000030.mp4,mouse pattering,True,True,False,False,False
pjrK11MwQcs_000030.mp4,mouse pattering,False,True,False,True,False
pjrK11MwQcs_000030.mp4,mouse pattering,False,True,False,True,False
qQhNzixQvM4_000220.mp4,mouse pattering,False,False,False,False,False
rffMu_Y9rSY_000480.mp4,mouse pattering,False,False,False,False,True
s0yM8kiMZLw_000000.mp4,mouse pattering,False,False,True,True,True
-_QPd-VskKY_000030.mp4,mouse squeaking,False,False,False,False,False
0U9_6RyH3_M_000030.mp4,mouse squeaking,True,True,False,False,False
0Z760XNy4VM_000030.mp4,mouse squeaking,True,True,False,True,False
0qDs_aC0LwI_000005.mp4,mouse squeaking,False,False,True,False,False
3YR887u9elA_000000.mp4,mouse squeaking,False,False,True,True,False
6om-fZvxe70_000030.mp4,mouse squeaking,False,False,False,True,False
8LwuZRyysMc_000040.mp4,mouse squeaking,True,False,False,True,False
8Sfjahpupqg_000000.mp4,mouse squeaking,False,False,True,True,False
A7jC_5YqD5k_000018.mp4,mouse squeaking,False,False,False,False,False
AG7Zm7D4JIE_000030.mp4,mouse squeaking,False,False,False,True,False
AMLJZImQ5Xk_000030.mp4,mouse squeaking,True,True,False,True,False
CNteFuxbbZs_000030.mp4,mouse squeaking,False,False,True,True,False
DNwWLZCupMc_000300.mp4,mouse squeaking,False,False,False,True,False
E-hmA_v9ePI_000022.mp4,mouse squeaking,True,False,False,True,False
F09naomjaaM_000024.mp4,mouse squeaking,False,False,True,True,False
Fz2VI-6exXU_000030.mp4,mouse squeaking,True,True,False,False,False
HRuuSVGbbns_000000.mp4,mouse squeaking,False,False,True,True,False
J-CVNomyqfg_000030.mp4,mouse squeaking,False,False,False,False,False
LA4CTzhrLu8_000008.mp4,mouse squeaking,False,True,False,True,False
MMCrV1ia670_000030.mp4,mouse squeaking,False,False,True,False,False
O9sJ92Xn1jQ_000030.mp4,mouse squeaking,True,False,False,True,False
QkkZxpD9CZY_000020.mp4,mouse squeaking,False,False,False,True,False
R5JRh08zgMo_000030.mp4,mouse squeaking,False,False,False,False,True
Rj0cmUyZfR4_000030.mp4,mouse squeaking,True,False,False,False,True
RvOBWC1s28w_000015.mp4,mouse squeaking,True,False,False,False,False
SqacR4nVfWM_000030.mp4,mouse squeaking,False,False,False,False,False
T8jK1bELCfs_000030.mp4,mouse squeaking,True,False,False,False,False
VSxoWInFsIA_000030.mp4,mouse squeaking,True,False,False,False,False
WJIrkvEq4EI_000030.mp4,mouse squeaking,False,False,True,False,True
WSJKk9M5UsQ_000030.mp4,mouse squeaking,False,False,True,False,False
Wr5sFgqxLzQ_000030.mp4,mouse squeaking,False,False,False,False,False
XJ3VlCAIWQ0_000030.mp4,mouse squeaking,False,False,True,False,False
Y4Qhe9KnnEI_000030.mp4,mouse squeaking,False,False,True,False,False
YrH0TXyYSNM_000010.mp4,mouse squeaking,False,False,False,True,False
ZS4Chf9yh8s_000020.mp4,mouse squeaking,True,False,False,False,False
ZSjJ0Wop4m0_000000.mp4,mouse squeaking,False,False,False,True,False
_XYa-N7WrTQ_000030.mp4,mouse squeaking,True,False,False,True,False
cy8lehO7nqg_000030.mp4,mouse squeaking,False,False,False,True,True
e53eD7dpQi0_000030.mp4,mouse squeaking,False,False,False,False,False
eWfkC7BfP6E_000030.mp4,mouse squeaking,False,False,False,True,False
eYngZ5It0b8_000030.mp4,mouse squeaking,False,False,True,False,False
f9xzBsBljts_000030.mp4,mouse squeaking,True,True,True,True,False
gYtyV6CyBko_000030.mp4,mouse squeaking,False,False,False,False,False
h4IhBsi2dcw_000170.mp4,mouse squeaking,True,False,False,True,False
hvBFjdYnW4U_000030.mp4,mouse squeaking,True,True,True,False,False
iZqpnIylN6E_000030.mp4,mouse squeaking,True,True,False,True,False
ibCQVMd2SBM_000030.mp4,mouse squeaking,False,False,True,False,False
jRImoxsY_uo_000030.mp4,mouse squeaking,True,False,False,True,False
mx0fKYM90vQ_000030.mp4,mouse squeaking,True,True,True,False,True
-zwjoyBo2s8_000285.mp4,mynah bird singing,True,False,False,False,True
2MPvlAR1AJM_000039.mp4,mynah bird singing,True,False,False,False,False
2QLjGVV5eDA_000065.mp4,mynah bird singing,False,False,False,False,True
36znkD6gdgg_000002.mp4,mynah bird singing,False,False,False,False,True
6GoWuxmiXRc_000070.mp4,mynah bird singing,False,False,False,False,False
6KiFICzs6UI_000150.mp4,mynah bird singing,False,False,False,False,False
6wd7xuHEmaw_000064.mp4,mynah bird singing,False,False,False,False,False
7iZhehXeL3I_000058.mp4,mynah bird singing,False,False,False,False,True
8FB9Cb00yTs_000065.mp4,mynah bird singing,False,False,False,False,True
9WClEjrr_RA_000027.mp4,mynah bird singing,False,False,False,False,False
BjHakHE9geo_000011.mp4,mynah bird singing,False,False,False,False,False
CD8n7ZPuA1U_000005.mp4,mynah bird singing,False,False,False,False,False
DDoJMpe85o0_000386.mp4,mynah bird singing,False,False,False,False,False
INdCGM4pQOs_000497.mp4,mynah bird singing,False,False,False,False,True
M83GjpnyZgo_000018.mp4,mynah bird singing,False,False,False,False,False
MHphDoMqN4g_000079.mp4,mynah bird singing,True,False,False,False,False
On0BP2aY-nk_000061.mp4,mynah bird singing,False,False,False,False,False
P_HYjo4gR0E_000010.mp4,mynah bird singing,True,True,False,True,False
Q4REEz5wars_000073.mp4,mynah bird singing,True,True,False,False,False
Q5zz22v6QR4_000012.mp4,mynah bird singing,False,False,False,False,False
QmENgS2Fk88_000023.mp4,mynah bird singing,False,False,False,False,False
RUAomPTkvYM_000100.mp4,mynah bird singing,False,False,True,False,True
TS7NsVkl3P4_000261.mp4,mynah bird singing,False,False,False,False,True
TS7NsVkl3P4_000261.mp4,mynah bird singing,False,False,False,False,True
UHCrnOMZdGs_000075.mp4,mynah bird singing,False,False,False,False,False
UltPy7eml7I_000012.mp4,mynah bird singing,False,False,False,False,False
V89-wTa6qcY_000070.mp4,mynah bird singing,False,False,False,False,True
XJGPXxeuy2k_000105.mp4,mynah bird singing,False,False,True,False,False
XpYGqiG8tDc_000107.mp4,mynah bird singing,False,False,False,True,False
bcZ3ZPQQbYA_000011.mp4,mynah bird singing,False,False,False,False,True
d_CwI6yqE5k_000050.mp4,mynah bird singing,False,False,False,False,False
ePXInfDyqAc_000028.mp4,mynah bird singing,True,True,False,False,False
efUPI-PAhyQ_000018.mp4,mynah bird singing,False,False,False,False,True
ggb93ZYIeaA_000082.mp4,mynah bird singing,False,False,False,False,False
haVBNvKQsEI_000020.mp4,mynah bird singing,False,False,False,False,False
iKWclBFnR2M_000001.mp4,mynah bird singing,True,True,False,False,False
k0Z95PrMVOI_000064.mp4,mynah bird singing,False,False,False,False,True
kzxmNNpXkF4_000057.mp4,mynah bird singing,False,False,False,False,True
nA1cZ1g8auk_000080.mp4,mynah bird singing,False,False,False,False,True
nFbAVA8aGtI_000004.mp4,mynah bird singing,False,False,False,False,False
o1T_hzWDymk_000254.mp4,mynah bird singing,False,False,False,False,True
qcBV8r9ADAw_000108.mp4,mynah bird singing,False,False,False,False,False
r6lXYeXskDA_000014.mp4,mynah bird singing,True,True,False,False,False
rMwYBw7zMmY_000073.mp4,mynah bird singing,False,False,False,False,False
tztf_jChPD0_000071.mp4,mynah bird singing,False,False,False,False,False
w6ePxZrd0Dw_000019.mp4,mynah bird singing,True,False,False,True,False
wa7MW_cTrMw_000116.mp4,mynah bird singing,False,False,False,False,False
1owKdIYYYeg_000000.mp4,ocean burbling,True,False,False,False,True
5GLnohP0IkU_000030.mp4,ocean burbling,True,True,False,True,False
65CTVvK_mjE_000040.mp4,ocean burbling,True,True,False,True,False
7LoVjl-6wlc_000090.mp4,ocean burbling,True,True,False,True,False
8RjJvfW0Q3M_000130.mp4,ocean burbling,True,True,False,True,False
9n5G0qFBsHM_000000.mp4,ocean burbling,True,True,True,False,False
AUbQtsMg0uk_000030.mp4,ocean burbling,True,True,False,False,False
B-60jGEds7M_000030.mp4,ocean burbling,True,True,False,False,False
BUREX8aFbMs_000030.mp4,ocean burbling,True,True,False,True,False
C3yqIuEs_zQ_000430.mp4,ocean burbling,True,True,False,False,False
C_1vUaruCYI_000030.mp4,ocean burbling,True,True,True,False,False
CiSmL4nmic0_000150.mp4,ocean burbling,True,True,False,True,False
DK1tZljrwAc_000027.mp4,ocean burbling,True,True,False,False,False
D_GfvnDbRJk_000060.mp4,ocean burbling,True,True,False,False,False
FPmtQAIfLBQ_000030.mp4,ocean burbling,False,True,False,True,False
GHowpWCU9Lo_000030.mp4,ocean burbling,True,True,False,True,False
GnyNSwKxeE8_000030.mp4,ocean burbling,True,True,True,False,False
H0MTqgT8UkU_000110.mp4,ocean burbling,True,True,False,True,False
Hp-9hVWWpIw_000260.mp4,ocean burbling,True,True,False,False,False
Ke1oAMn5aXE_000060.mp4,ocean burbling,True,True,False,True,False
KjGMB5wI-YE_000000.mp4,ocean burbling,True,True,False,False,False
NvzT72qSSIE_000030.mp4,ocean burbling,True,True,True,True,False
O-VVb8Ag49g_000040.mp4,ocean burbling,True,True,False,False,False
QI5VGU2pris_000060.mp4,ocean burbling,True,True,False,True,False
SJN5vcGGF4I_000150.mp4,ocean burbling,True,True,False,True,False
SQ71Y_g116A_000090.mp4,ocean burbling,True,True,False,False,False
TB-SQhg1z9A_000030.mp4,ocean burbling,True,True,True,False,False
Vdh_JIJCLxA_000070.mp4,ocean burbling,True,True,False,False,False
Vw-veOw_YJg_000040.mp4,ocean burbling,True,True,False,True,False
X0LgBnGmy1w_000150.mp4,ocean burbling,True,True,False,True,False
ZC2-HlTYjqA_000050.mp4,ocean burbling,True,True,False,False,False
