video_id,label,modality,unsure_a,unsure_v,comment
KzerdnnE7iY_000437,playing tennis,AV,False,False,
L-P2xqZMI8E_000050,running electric fan,A,False,False,
L0R5nSZgIo0_000002,female speech  woman speaking,A,False,False,
L0R5nSZgIo0_000002,sloshing water,AV,False,False,
L0R5nSZgIo0_000002,splashing water,AV,False,False,
L11Wkfojbzc_000263,car engine idling,A,False,False,
L11Wkfojbzc_000263,"male speech, man speaking",A,False,False,
L2JwKmIw_kc_000006,horse neighing,A,False,False,
L2JwKmIw_kc_000006,"male speech, man speaking",A,False,False,
L2JwKmIw_kc_000006,people clapping,AV,False,False,
L2JwKmIw_kc_000006,people giggling,AV,False,False,
L3FlG2uJgY8_000250,people cheering,A,False,False,
L3FlG2uJgY8_000250,people clapping,A,False,False,
L3FlG2uJgY8_000250,playing acoustic guitar,AV,False,False,
L3a132_uApg_000090,"railroad car, train wagon",AV,False,False,
L3a132_uApg_000090,wind noise,A,False,False,
L3a132_uApg_000090,wind rustling leaves,V,False,False,
L3t6q50x8JU_000037,bird squawking,A,False,False,
L3t6q50x8JU_000037,cricket chirping,A,False,False,
L4LgDMosfxE_000229,foghorn,AV,False,False,
L4LgDMosfxE_000229,wind noise,A,False,False,
L7wH_Co3RXY_000004,horse clip-clop,AV,False,False,
L8W-5LTrwjM_000030,bird squawking,A,False,False,
L8W-5LTrwjM_000030,"female speech, woman speaking",A,False,False,
L8W-5LTrwjM_000030,"male speech, man speaking",AV,False,False,
L8W-5LTrwjM_000030,people belly laughing,A,False,False,
L8W-5LTrwjM_000030,people screaming,AV,False,False,
L9nIN8KrWfQ_000075,"male speech, man speaking",A,False,False,
LA4CTzhrLu8_000008,"male speech, man speaking",A,False,False,
LA4CTzhrLu8_000008,mouse squeaking,V,False,False,
LA4CTzhrLu8_000008,people screaming,A,False,False,
LA91bTw_08Q_000203,dog growling,A,False,False,
LA91bTw_08Q_000203,sharpen knife,AV,False,False,
LAOf7hEPxTA_000030,people cheering,A,False,False,
LAOf7hEPxTA_000030,playing sitar,A,False,False,
LAOf7hEPxTA_000030,playing tabla,AV,False,False,
LArzvx72wH0_000045,car passing by,AV,False,False,
LArzvx72wH0_000045,"male speech, man speaking",A,False,False,
LC79lWBAlR4_000410,playing bassoon,AV,False,False,
LCb5ac7dWyM_000030,"male speech, man speaking",AV,False,False,
LCb5ac7dWyM_000030,people eating,AV,False,False,
LCb5ac7dWyM_000030,people slapping,AV,False,False,
LCb5ac7dWyM_000030,people whispering,AV,False,False,
LDoXsip0BEQ_000177,parrot talking,AV,False,False,
LDzb6mVK4nk_000127,"male speech, man speaking",A,False,False,
LDzb6mVK4nk_000127,people cheering,AV,False,False,
LDzb6mVK4nk_000127,people clapping,AV,False,False,
LDzb6mVK4nk_000127,people crowd,AV,False,False,
LDzb6mVK4nk_000127,playing harp,V,False,False,
LDzb6mVK4nk_000127,playing volleyball,AV,False,False,
LEJyA_IDpxg_000030,chicken crowing,AV,False,False,
LEZFcGFwJlc_000030,beat boxing,AV,False,False,
LEZFcGFwJlc_000030,"male speech, man speaking",AV,False,False,
LEnZ2fTT1cE_000307,"male speech, man speaking",A,False,False,
LEnZ2fTT1cE_000307,skiing,V,False,False,
LEnZ2fTT1cE_000307,wind noise,A,False,False,
LH08k5Kf4AI_000130,chainsawing trees,AV,False,False,
LHY9L1MjQvQ_000030,"male speech, man speaking",A,False,False,
LI-UBG1Z77o_000030,frog croaking,A,False,False,
LK0um3j89a0_000030,ocean burbling,AV,False,False,
LK0um3j89a0_000030,sailing,AV,False,False,
LMcCvGwYIS4_000022,gibbon howling,AV,False,False,
LMcCvGwYIS4_000022,people crowd,A,False,False,
LMrVjK1otdM_000131,bowling impact,AV,False,False,
LMrVjK1otdM_000131,"male speech, man speaking",AV,False,False,
LMrVjK1otdM_000131,striking bowling,AV,False,False,
LMv4Vt9otVg_000030,playing bass guitar,AV,False,False,
LMv4Vt9otVg_000030,playing drum kit,AV,False,False,
LMv4Vt9otVg_000030,playing electronic organ,AV,False,False,
LMv4Vt9otVg_000030,playing synthesizer,AV,False,False,
LMv4Vt9otVg_000030,playing trombone,AV,False,False,
LN92tji7ADA_000002,opening or closing car doors,AV,False,False,
LQsjgYb7i90_000051,ocean burbling,AV,False,False,
LQsjgYb7i90_000051,people cheering,AV,False,False,
LQsjgYb7i90_000051,people crowd,AV,False,False,
LQsjgYb7i90_000051,sea waves,AV,False,False,
LQsjgYb7i90_000051,splashing water,AV,False,False,
LQsjgYb7i90_000051,waterfall burbling,AV,False,False,
LRhGAkeY8YA_000091,"male speech, man speaking",A,False,False,
LSdLFRi_h-g_000090,"male speech, man speaking",AV,False,False,
LSdLFRi_h-g_000090,people giggling,AV,False,False,
LSdLFRi_h-g_000090,raining,AV,False,False,
LSdLFRi_h-g_000090,wind noise,A,False,False,
LWKaNv6asYM_000264,"male speech, man speaking",A,False,False,
LWKaNv6asYM_000264,running electric fan,A,False,False,
LX45Unyyosw_000108,people babbling,A,False,False,
LX45Unyyosw_000108,people crowd,AV,False,False,
LX45Unyyosw_000108,playing badminton,AV,False,False,
LXZNhyX5SkE_000206,"railroad car, train wagon",AV,False,False,
LXZNhyX5SkE_000206,train wheels squealing,A,False,False,
LXhmTaN0sEE_000140,"male speech, man speaking",A,False,False,
LXiBeL5U3nk_000218,firing muskets,AV,False,False,
LXiBeL5U3nk_000218,helicopter,AV,False,False,
LXiBeL5U3nk_000218,"male speech, man speaking",A,False,False,
LXiBeL5U3nk_000218,police car (siren),A,False,False,
LY1e2ZUVl8M_000030,"female speech, woman speaking",AV,False,False,
LY1e2ZUVl8M_000030,horse clip-clop,V,True,False,
LYj9FpkFXTI_000030,"male speech, man speaking",AV,False,False,
LYj9FpkFXTI_000030,playing sitar,A,False,False,
LYj9FpkFXTI_000030,sheep bleating,AV,False,False,
LYjYqGEschw_000004,electric grinder grinding,AV,False,False,
LYvgJX8p6YU_000030,bird wings flapping,AV,False,False,
LYvgJX8p6YU_000030,owl hooting,A,False,False,
LZFfZoHh-Vs_000030,raining,A,False,False,
LZFfZoHh-Vs_000030,thunder,AV,False,False,
LZFfZoHh-Vs_000030,wind noise,A,False,False,
LaBLXBBiCw4_000075,"playing violin, fiddle",AV,False,False,
LaGXHHzobMA_000012,bird squawking,AV,False,False,
LaGXHHzobMA_000012,eagle screaming,AV,False,False,
LataVY-O5FA_000063,disc scratching,AV,False,False,
LataVY-O5FA_000063,"male speech, man speaking",AV,False,False,
LataVY-O5FA_000063,people clapping,A,False,False,
LataVY-O5FA_000063,playing synthesizer,A,False,False,
LataVY-O5FA_000063,rapping,A,False,False,
LcFXCaPmvbU_000155,"child speech, kid speaking",AV,False,False,
LcFXCaPmvbU_000155,people nose blowing,A,False,False,
LdBuyaHo5Vg_000017,"alligators, crocodiles hissing",AV,False,False,
LdBuyaHo5Vg_000017,"bird chirping, tweeting",A,False,False,
LdGcKY4CHaE_000038,playing squash,AV,False,False,
Ld_6bCcNVI4_000290,hair dryer drying,AV,False,False,
Le4cUq4dLUI_000030,"engine accelerating, revving, vroom",AV,False,False,
LgbsI0f0QdA_000000,plastic bottle crushing,A,False,False,
LhgaG9ZtdwI_000003,alarm clock ringing,,True,True,
LhpzNXhZ44c_000030,"child speech, kid speaking",A,False,False,
LhpzNXhZ44c_000030,"motorboat, speedboat acceleration",AV,False,False,
LhpzNXhZ44c_000030,sea waves,V,False,False,
LhpzNXhZ44c_000030,splashing water,V,False,False,
LiHQ6oUWCNM_000070,"female speech, woman speaking",AV,False,False,
LiHQ6oUWCNM_000070,people sneezing,AV,False,False,
LiHQ6oUWCNM_000070,smoke detector beeping,A,False,False,
Lj8Oo7QRjcQ_000030,people eating,AV,False,False,
LjxhswBV1UA_000020,playing acoustic guitar,AV,False,False,
LjxhswBV1UA_000020,playing ukulele,AV,False,False,
LkAq2n1VC4M_000026,"bird chirping, tweeting",,True,False,
LmtgH_KHgX8_000080,forging swords,,True,False,
LphmNfEyJho_000008,"male speech, man speaking",A,False,False,
LphmNfEyJho_000008,people giggling,AV,False,False,
LphmNfEyJho_000008,people running,AV,False,False,
LphmNfEyJho_000008,sea waves,AV,False,False,
LphmNfEyJho_000008,sloshing water,AV,False,False,
LphmNfEyJho_000008,wind noise,A,False,False,
LspJN_1R27Q_000030,dog barking,,True,True,
LspJN_1R27Q_000030,"female speech, woman speaking",A,False,False,
LsphcdJi4Ss_000025,cell phone buzzing,A,False,False,
LsphcdJi4Ss_000025,"male speech, man speaking",A,False,False,
Lsv0tKkfN8M_000030,orchestra,A,False,False,
Lsv0tKkfN8M_000030,playing flute,A,False,False,
Lsv0tKkfN8M_000030,playing trombone,AV,False,False,
Lsv0tKkfN8M_000030,playing trumpet,A,False,False,
LsxjV7E7F_M_000097,baby babbling,AV,False,False,
LsxjV7E7F_M_000097,"child speech, kid speaking",AV,False,False,
LsxjV7E7F_M_000097,"male speech, man speaking",AV,False,False,
LsxjV7E7F_M_000097,people babbling,A,False,False,
LsxjV7E7F_M_000097,popping popcorn,AV,False,False,
LtYJXKeUMXA_000000,"female speech, woman speaking",AV,False,False,
LtYJXKeUMXA_000000,"male speech, man speaking",AV,False,False,
LtYJXKeUMXA_000000,people crowd,AV,False,False,
LvQV_stlxaI_000054,basketball bounce,AV,False,False,
LvQV_stlxaI_000054,"male speech, man speaking",AV,False,False,
LvQV_stlxaI_000054,people crowd,A,False,False,
Lvcjl09Esns_000198,,,False,False,
LyIhmCTPLUc_000030,cat growling,,True,False,
LyIhmCTPLUc_000030,cat meowing,AV,False,False,
LyIhmCTPLUc_000030,cat purring,,True,False,
LyravGP_Li8_000264,"electric shaver, electric razor shaving",AV,False,False,
LzZ_nxuZ8Co_000030,car passing by,V,False,False,
LzZ_nxuZ8Co_000030,driving buses,V,False,False,
LzZ_nxuZ8Co_000030,"male speech, man speaking",A,False,False,
LzZ_nxuZ8Co_000030,"railroad car, train wagon",AV,False,False,
M-bmsXbJBdw_000034,car engine knocking,AV,False,False,
M-bmsXbJBdw_000034,male speech  man speaking,A,False,False,
M-bmsXbJBdw_000034,"race car, auto racing",AV,False,False,
M-bmsXbJBdw_000034,skidding,AV,False,False,
M4QNImtbFlQ_000030,"engine accelerating, revving, vroom",AV,False,False,
M5gLSRO5rLE_000548,female singing,AV,False,False,
M5gLSRO5rLE_000548,orchestra,AV,False,False,
M5gLSRO5rLE_000548,playing electric guitar,AV,False,False,
M5gLSRO5rLE_000548,playing piano,AV,False,False,
M5gLSRO5rLE_000548,"playing violin, fiddle",AV,False,False,
M5muPmmToqQ_000056,fox barking,A,False,False,
M5rWO2qL6WQ_000023,engine accelerating  revving  vroom,AV,False,False,
M5rWO2qL6WQ_000023,"motorboat, speedboat acceleration",AV,False,False,
M5rWO2qL6WQ_000023,people screaming,A,False,False,
M5rWO2qL6WQ_000023,splashing water,AV,False,False,
M61BBJpvvx8_000030,"playing marimba, xylophone",A,False,False,
M61BBJpvvx8_000030,playing synthesizer,A,False,False,
M61BBJpvvx8_000030,using sewing machines,AV,False,False,
M6NJA3tF044_000057,elk bugling,A,False,False,
M7QNk2-i0IM_000200,beat boxing,AV,False,False,
M7QNk2-i0IM_000200,horse neighing,A,False,False,
M7QNk2-i0IM_000200,"male speech, man speaking",AV,False,False,
M7kdWvNks4U_000060,orchestra,AV,False,False,
M7kdWvNks4U_000060,playing accordion,AV,False,False,
M7kdWvNks4U_000060,playing clarinet,AV,False,False,
M7kdWvNks4U_000060,playing saxophone,AV,False,False,
M7rGKqfZh6k_000030,machine gun shooting,AV,False,False,
M7rGKqfZh6k_000030,"male speech, man speaking",A,False,False,
M7rGKqfZh6k_000030,playing synthesizer,A,False,False,
MA4zjfLf-zE_000171,"cattle, bovinae cowbell",A,False,False,
MA4zjfLf-zE_000171,male singing,A,False,False,
MA4zjfLf-zE_000171,playing timbales,AV,False,False,
MBVEZnvdBUM_000019,"female speech, woman speaking",A,False,False,
MBVEZnvdBUM_000019,playing piano,A,False,False,
MBVEZnvdBUM_000019,railroad car  train wagon,V,False,False,
MBVEZnvdBUM_000019,"subway, metro, underground",V,False,False,
MBVEZnvdBUM_000060,"female speech, woman speaking",A,False,False,
MBVEZnvdBUM_000060,"male speech, man speaking",A,False,False,
MBVEZnvdBUM_000060,playing piano,A,False,False,
MBVEZnvdBUM_000060,railroad car  train wagon,V,False,False,
MBpo7SjWMLk_000001,"female speech, woman speaking",A,False,False,
MBpo7SjWMLk_000001,playing tennis,AV,False,False,
MCkQ9sVaOhw_000010,"bird chirping, tweeting",AV,False,False,
MCkQ9sVaOhw_000010,bird wings flapping,AV,False,False,
MCkQ9sVaOhw_000010,pigeon  dove cooing,AV,False,False,
MCzczL9r3jo_000110,mosquito buzzing,AV,False,False,
MCzczL9r3jo_000110,people clapping,AV,False,False,
MCzczL9r3jo_000110,people slapping,AV,False,False,
MCzczL9r3jo_000110,splashing water,AV,False,False,
MDotfX0EyFg_000110,"railroad car, train wagon",AV,False,False,
MDotfX0EyFg_000110,train horning,AV,False,False,
MDotfX0EyFg_000110,train whistling,AV,False,False,
MG3tQi9ed3A_000079,,,False,False,
MK6Gfm0jElc_000000,baby crying,AV,False,False,
MK6Gfm0jElc_000000,people sobbing,AV,False,False,
MLHEeVVOx-E_000181,lip smacking,AV,False,False,
MM-RnWEBd14_000005,people giggling,AV,False,False,
MM-RnWEBd14_000005,wind noise,A,False,False,
MNXrgwjf4CY_000356,chopping wood,AV,False,False,
MNXrgwjf4CY_000356,wind noise,A,False,False,
MPe6ztPtF0Y_000030,"bird chirping, tweeting",A,False,False,
MPe6ztPtF0Y_000030,male singing,A,False,False,
MPe6ztPtF0Y_000030,playing acoustic guitar,AV,False,False,
MV3oOUCBNWM_000439,playing drum kit,AV,False,False,
MV3oOUCBNWM_000439,playing snare drum,AV,False,False,
MVRUgCHoGg4_000043,"bird chirping, tweeting",A,False,False,
MVRUgCHoGg4_000043,bird squawking,A,False,False,
MVRUgCHoGg4_000043,wind noise,A,False,False,
MVRUgCHoGg4_000043,woodpecker pecking tree,V,False,False,
MW0ZTvRCS1o_000220,"female speech, woman speaking",A,False,False,
MW0ZTvRCS1o_000220,"male speech, man speaking",A,False,False,
MWE5Rjht178_000156,"female speech, woman speaking",A,False,False,
MWE5Rjht178_000156,people whispering,A,False,False,
MWE5Rjht178_000156,plastic bottle crushing,AV,False,False,
MWTTe0M9vi4_000030,electric grinder grinding,AV,False,False,
MWTTe0M9vi4_000030,"engine accelerating, revving, vroom",AV,False,False,
MWTTe0M9vi4_000030,"male speech, man speaking",A,False,False,
MWWihdWE2FE_000060,"female speech, woman speaking",A,False,False,
MXoUiFrXVak_000011,"electric shaver, electric razor shaving",AV,False,False,
MYejbTz5DWY_000166,"female speech, woman speaking",AV,False,False,
MYejbTz5DWY_000166,"male speech, man speaking",AV,False,False,
MYejbTz5DWY_000166,people babbling,AV,False,False,
MYejbTz5DWY_000166,people crowd,AV,False,False,
MYsN37I-lfQ_000012,"child speech, kid speaking",A,False,False,
MYsN37I-lfQ_000012,male speech  man speaking,A,False,False,
MYsN37I-lfQ_000012,playing badminton,AV,False,False,
MYxmiVKdL3w_000150,"bird chirping, tweeting",A,False,False,
MYxmiVKdL3w_000150,bird squawking,A,False,False,
MYxmiVKdL3w_000150,cricket chirping,A,False,False,
MYxmiVKdL3w_000150,"male speech, man speaking",A,False,False,
MYxmiVKdL3w_000150,mynah bird singing,A,True,False,
MaEBVhSzJCg_000003,raining,A,False,False,
MaEBVhSzJCg_000003,wind noise,A,False,False,
MaHNl_UKEgU_000000,female singing,AV,False,False,
MaHNl_UKEgU_000000,orchestra,A,False,False,
MaHNl_UKEgU_000000,playing acoustic guitar,A,False,False,
MaHNl_UKEgU_000000,playing harpsichord,A,False,False,
MabWpP62b1E_000168,coyote howling,AV,False,False,
MahMdrjlbUk_000042,female singing,AV,False,False,
MahMdrjlbUk_000042,orchestra,AV,False,False,
MahMdrjlbUk_000042,playing violin  fiddle,AV,False,False,
MasEB_CwVoI_000175,"engine accelerating, revving, vroom",AV,False,False,
MasEB_CwVoI_000175,"male speech, man speaking",A,False,False,
MasEB_CwVoI_000175,motorboat  speedboat acceleration,AV,False,False,
McBsb7uCLVI_000550,"male speech, man speaking",A,False,False,
McBsb7uCLVI_000550,people farting,A,False,False,
MeW9OdcWP3M_000002,"male speech, man speaking",AV,False,False,
MeW9OdcWP3M_000002,people nose blowing,AV,False,False,
Mel-OwQFWmo_000130,"railroad car, train wagon",AV,False,False,
Mel-OwQFWmo_000130,train wheels squealing,AV,False,False,
MetDvJdgZ64_000049,"female speech, woman speaking",A,False,False,
MetDvJdgZ64_000049,lions growling,AV,False,False,
MetDvJdgZ64_000049,lions roaring,AV,False,False,
MetDvJdgZ64_000049,"male speech, man speaking",A,False,False,
Mgd0Hsgl8gU_000100,firing muskets,AV,False,False,
Mgd0Hsgl8gU_000100,"male speech, man speaking",AV,False,False,
Mj51bVlY8Fg_000150,"child speech, kid speaking",A,False,False,
Mj6ezUbjRHE_000133,bird chirping  tweeting,A,False,False,
Mj6ezUbjRHE_000133,cattle mooing,AV,False,False,
Mj6ezUbjRHE_000133,cow lowing,AV,False,False,
Mj6ezUbjRHE_000133,splashing water,A,False,True,
Mj6ezUbjRHE_000133,wind noise,,True,False,
MjTuAV036yY_000080,firing cannon,A,False,False,
MjTuAV036yY_000080,missile launch,A,False,False,
MjTuAV036yY_000080,ocean burbling,V,False,False,
MjTuAV036yY_000080,sea waves,V,False,False,
MjTuAV036yY_000080,wind noise,A,False,False,
MnGVz1Xu4L4_000075,"railroad car, train wagon",AV,False,False,
MnGVz1Xu4L4_000075,train wheels squealing,AV,False,False,
Mnk6590abfY_000030,playing steelpan,AV,False,False,
MoWyfzqzZrk_000019,bird chirping  tweeting,AV,False,False,
MoWyfzqzZrk_000019,black capped chickadee calling,AV,False,False,
MoWyfzqzZrk_000019,splashing water,A,False,False,
MpWGx5odhh8_000160,playing banjo,AV,False,False,
MpWGx5odhh8_000160,playing bass guitar,AV,False,False,
MpWGx5odhh8_000160,playing drum kit,AV,False,False,
MpWGx5odhh8_000160,playing piano,AV,False,False,
MpWGx5odhh8_000160,"playing violin, fiddle",AV,False,False,
Mp_87MQx6Ms_000040,frog croaking,AV,False,False,
Mp_87MQx6Ms_000040,mosquito buzzing,A,False,False,
Mp_87MQx6Ms_000040,people sniggering,A,False,False,
MpxSOi79GOM_000024,,,False,False,
Mqlg9NYMidw_000011,air conditioning noise,A,False,False,
Mr87MY9Vdiw_000002,sea lion barking,AV,False,False,
Mr87MY9Vdiw_000002,splashing water,AV,False,False,
Mr87MY9Vdiw_000002,spraying water,AV,False,False,
Mr87MY9Vdiw_000002,waterfall burbling,AV,False,False,
Mr87MY9Vdiw_000002,wind noise,A,False,False,
Mr8WsLsNp0A_000002,bowling impact,A,False,False,
Mr8WsLsNp0A_000002,"female speech, woman speaking",A,False,False,
Mr8WsLsNp0A_000002,"male speech, man speaking",AV,False,False,
Mr8WsLsNp0A_000002,people clapping,AV,False,False,
Mr8WsLsNp0A_000002,people crowd,AV,False,False,
Mr8WsLsNp0A_000002,striking bowling,AV,False,False,
MsXvOWXDlOI_000012,people hiccup,AV,False,False,
MxlG--30VvM_000008,car engine idling,A,False,False,
MxlG--30VvM_000008,engine accelerating  revving  vroom,A,False,False,
MxlG--30VvM_000008,"male speech, man speaking",A,False,False,
N0d1cK2k1Eg_000000,bird squawking,A,False,False,
N0d1cK2k1Eg_000000,bull bellowing,AV,False,False,
N0d1cK2k1Eg_000000,cattle mooing,AV,False,False,
N0d1cK2k1Eg_000000,cow lowing,AV,False,False,
N0eKjpEcyH4_000000,playing tuning fork,AV,False,False,
N2CdQ4bWCkE_000022,cutting hair with electric trimmers,AV,False,False,
N2CdQ4bWCkE_000022,"electric shaver, electric razor shaving",AV,False,False,
N3i32rhrX-s_000014,baby crying,AV,False,False,
N3i32rhrX-s_000014,male singing,AV,False,False,
N4yxwdPnRQk_000028,missile launch,AV,False,False,
N68rDUSvx9Y_000030,bird squawking,A,False,False,
N6kPF5-9IOw_000034,,,False,False,
N7Ujd7RDg9g_000043,cat caterwauling,A,False,False,
N7Ujd7RDg9g_000043,cat growling,A,False,False,
N7tVUQOobkY_000289,lip smacking,AV,False,False,
N7tVUQOobkY_000289,people eating,AV,False,False,
N7tVUQOobkY_000289,people slurping,AV,False,False,
N9C2AYVnas4_000130,"female speech, woman speaking",A,False,False,
N9C2AYVnas4_000130,goat bleating,V,False,False,
N9C2AYVnas4_000130,"male speech, man speaking",A,False,False,
N9C2AYVnas4_000130,people belly laughing,A,False,False,
N9C2AYVnas4_000130,people giggling,A,False,False,
N9C2AYVnas4_000130,people shuffling,A,False,False,
N9C2AYVnas4_000130,people sniggering,A,False,False,
NAiOfUtiXeM_000030,"railroad car, train wagon",AV,False,False,
NAiOfUtiXeM_000030,train horning,A,False,False,
NAiOfUtiXeM_000030,train whistling,,True,False,
NC6fdGYuHh4_000083,hail,AV,False,False,
NC6fdGYuHh4_000083,raining,AV,False,False,
NChR0sxb9ig_000039,stream burbling,AV,False,False,
NChR0sxb9ig_000039,waterfall burbling,AV,False,False,
NCvAt5g3Zgo_000031,"male speech, man speaking",A,False,False,
NCvAt5g3Zgo_000031,playing tennis,AV,False,False,
NEGXDnMhd5A_000040,"male speech, man speaking",A,False,False,
NEGXDnMhd5A_000040,sloshing water,AV,False,False,
NEGXDnMhd5A_000040,splashing water,AV,False,False,
NEm4vbonbH4_000076,bird squawking,AV,False,False,
NEm4vbonbH4_000076,francolin calling,AV,False,False,
NFjonUQRHfE_000020,dog whimpering,AV,False,False,
NFjonUQRHfE_000020,"female speech, woman speaking",A,False,False,
NFjonUQRHfE_000020,sea waves,AV,False,False,
NFjonUQRHfE_000020,splashing water,AV,False,False,
NFjonUQRHfE_000020,swimming,V,False,False,
NGG0Iosv8Lo_000108,"child speech, kid speaking",AV,False,False,
NGG0Iosv8Lo_000108,"male speech, man speaking",AV,False,False,
NGG0Iosv8Lo_000108,playing squash,AV,False,False,
NGG0Iosv8Lo_000183,"male speech, man speaking",AV,False,False,
NGG0Iosv8Lo_000183,playing squash,AV,False,False,
NGvamh45l6k_000022,otter growling,AV,False,False,
NGvamh45l6k_000039,otter growling,A,False,False,
NHJckoJ0iUY_000054,"child speech, kid speaking",A,False,False,
NHJckoJ0iUY_000054,spraying water,AV,False,False,
NI-P75B_tek_000013,"female speech, woman speaking",A,False,False,
NIRF2ugmr9o_000030,airplane,AV,False,False,
NIRF2ugmr9o_000030,airplane flyby,A,False,False,
NIRF2ugmr9o_000030,wind noise,A,False,False,
NJWBq2eQzg0_000030,bird squawking,A,False,False,
NJWBq2eQzg0_000030,duck quacking,A,False,False,
NJWBq2eQzg0_000030,"female speech, woman speaking",AV,False,False,
NJWBq2eQzg0_000030,"male speech, man speaking",AV,False,False,
NJWBq2eQzg0_000030,people giggling,AV,False,False,
NOSaQvxY5jA_000114,opening or closing drawers,AV,False,False,
NOSaQvxY5jA_000114,snake hissing,A,False,False,
NOZsDTFLm7M_000000,"vehicle horn, car horn, honking",AV,False,False,
NPXZIqxKvXA_000030,playing shofar,AV,False,False,
NQ6KHDqUyDA_000270,bowling impact,AV,False,False,
NQ6KHDqUyDA_000270,"male speech, man speaking",A,False,False,
NQ6KHDqUyDA_000270,striking bowling,AV,False,False,
NRJw5ZZMBnw_000030,lawn mowing,AV,False,False,
NRJw5ZZMBnw_000030,"male speech, man speaking",A,False,False,
NSbXOm-dmxs_000170,"male speech, man speaking",AV,False,False,
NSbXOm-dmxs_000170,people giggling,A,False,False,
NSbXOm-dmxs_000170,people screaming,AV,False,False,
NSbXOm-dmxs_000170,splashing water,AV,False,False,
NTps_fjl4K0_000056,people gargling,A,False,False,
NUEfNw3Mdsw_000249,car engine idling,A,False,False,
NUEfNw3Mdsw_000249,"male speech, man speaking",AV,False,False,
NV0P4YtItzc_000110,baby babbling,AV,False,False,
NV0P4YtItzc_000110,"female speech, woman speaking",AV,False,False,
NV0P4YtItzc_000110,splashing water,A,False,False,
NVTJVKF_ZTw_000030,"male speech, man speaking",A,False,False,
NVTJVKF_ZTw_000030,people booing,A,False,False,
NVTJVKF_ZTw_000030,people cheering,AV,False,False,
NVTJVKF_ZTw_000030,people crowd,AV,False,False,
NVTJVKF_ZTw_000030,people slapping,AV,False,False,
NXCTvtrCPXs_000177,"bird chirping, tweeting",A,False,False,
NXCTvtrCPXs_000177,chipmunk chirping,AV,False,False,
NXEDGkvzFHg_000028,mouse squeaking,AV,False,False,
NXgo0uXN5e4_000076,car passing by,AV,False,False,
NXgo0uXN5e4_000076,machine gun shooting,AV,False,False,
NXgo0uXN5e4_000076,"male speech, man speaking",A,False,False,
NY1zBHjxxc4_000140,bird squawking,A,False,False,
NY1zBHjxxc4_000140,sheep bleating,AV,False,False,
NZH_tmf9kRM_000000,bird squawking,A,False,False,
NZH_tmf9kRM_000000,splashing water,AV,False,False,
NZH_tmf9kRM_000000,zebra braying,A,False,False,
N_MC5rUxOZ4_000110,orchestra,AV,False,False,
N_MC5rUxOZ4_000110,playing erhu,AV,False,False,
N_R8C0Qfp30_000290,foghorn,AV,False,False,
N_R8C0Qfp30_000290,"male speech, man speaking",A,False,False,
N_bWjtccFg0_000020,dog barking,AV,False,False,
N_bWjtccFg0_000020,dog growling,AV,False,False,
NaGTvAwqJVc_000080,railroad car  train wagon,AV,False,False,
NaGTvAwqJVc_000080,train horning,AV,False,False,
NfOHjeI-Bns_000210,playing drum kit,A,False,False,
NfOHjeI-Bns_000210,playing electric guitar,A,False,False,
NfOHjeI-Bns_000210,playing zither,AV,False,False,
NgyeHliItww_000000,printer printing,AV,False,False,
NgyeHliItww_000000,using sewing machines,,True,False,
Nh0zABnSK6E_000017,bird squawking,AV,False,False,
Nh0zABnSK6E_000017,bird wings flapping,AV,False,False,
Nh0zABnSK6E_000017,"female speech, woman speaking",A,False,False,
Nh0zABnSK6E_000017,people screaming,A,False,False,
NjazulpHxNY_000020,cat growling,,True,True,
NkUzNAvYKLA_000001,"male speech, man speaking",AV,False,False,
NkUzNAvYKLA_000001,running electric fan,A,False,False,
NmoWSjzMwoo_000061,"male speech, man speaking",A,False,False,
NmoWSjzMwoo_000061,people crowd,A,False,False,
NmoWSjzMwoo_000061,telephone bell ringing,AV,False,False,
NmrgtUxMLCI_000030,chicken clucking,AV,False,False,
NmrgtUxMLCI_000030,"child speech, kid speaking",AV,False,False,
NmrgtUxMLCI_000030,"female speech, woman speaking",A,False,False,
NmrgtUxMLCI_000030,"male speech, man speaking",AV,False,False,
NnrKbNzRNhY_000230,dog bow-wow,A,False,False,
NnrKbNzRNhY_000230,lions roaring,A,False,False,
NnrKbNzRNhY_000230,pig oinking,A,False,False,
No4Aig7t7YY_000018,baltimore oriole calling,AV,False,False,
No4Aig7t7YY_000018,"bird chirping, tweeting",AV,False,False,
No4Aig7t7YY_000018,wind noise,A,False,False,
No4Aig7t7YY_000018,wind rustling leaves,AV,False,False,
Nsjm00Bwebo_000140,"bird chirping, tweeting",AV,False,False,
Nsjm00Bwebo_000140,bird wings flapping,AV,False,False,
NuWl6FHUh7Y_000207,people crowd,AV,False,False,
NuWl6FHUh7Y_000207,playing trumpet,A,False,False,
NwA9JSlK_lM_000030,playing acoustic guitar,AV,False,False,
NwA9JSlK_lM_000030,playing bagpipes,AV,False,False,
NwA9JSlK_lM_000030,"playing violin, fiddle",AV,False,False,
NwBREzh6M_I_000050,cupboard opening or closing,AV,False,False,
NwBREzh6M_I_000050,opening or closing drawers,AV,False,False,
O-AHz1rgAi0_000050,"female speech, woman speaking",A,False,False,
O-AHz1rgAi0_000050,ferret dooking,AV,False,False,
O-AHz1rgAi0_000122,"child speech, kid speaking",A,False,False,
